,Result
11395,1
11396,1
11397,1
11398,1
11399,1
11400,1
11401,1
11402,1
11403,1
11404,1
11405,0
11406,1
11407,1
11408,1
11409,1
11410,1
11411,1
11412,1
11413,1
11414,1
11415,1
11416,1
11417,1
11418,1
11419,1
11420,1
11421,1
11422,1
11423,1
11424,1
11425,1
11426,1
11427,1
11428,1
11429,1
11430,1
11431,1
11432,0
11433,0
11434,0
11435,0
11436,0
11437,0
11438,0
11439,0
11440,0
11441,0
11442,0
11443,0
11444,0
11445,0
11446,0
11447,0
11448,0
11449,1
11450,1
11451,1
11452,1
11453,1
11454,1
11455,1
11456,1
11457,1
11458,1
11459,1
11460,1
11461,1
11462,1
11463,1
11464,1
11465,1
11466,1
11467,1
11468,1
11469,1
11470,1
11471,1
11472,1
11473,1
11474,1
11475,1
11476,1
11477,1
11478,1
11479,1
11480,1
11481,1
11482,0
11483,0
11484,1
11485,0
11486,0
11487,0
11488,1
11489,1
11490,1
11491,1
11492,1
11493,1
11494,1
11495,0
11496,0
11497,1
11498,1
11499,1
11500,1
11501,1
11502,1
11503,1
11504,1
11505,1
11506,0
11507,0
11508,1
11509,1
11510,1
11511,1
11512,1
11513,1
11514,1
11515,1
11516,1
11517,1
11518,1
11519,1
11520,1
11521,0
11522,0
11523,0
11524,0
11525,0
11526,1
11527,1
11528,1
11529,1
11530,1
11531,1
11532,1
11533,1
11534,1
11535,1
11536,0
11537,0
11538,0
11539,0
11540,0
11541,0
11542,0
11543,0
11544,0
11545,0
11546,0
11547,0
11548,0
11549,0
11550,0
11551,0
11552,0
11553,0
11554,1
11555,1
11556,1
11557,1
11558,1
11559,1
11560,1
11561,1
11562,1
11563,1
11564,1
11565,1
11566,1
11567,1
11568,1
11569,1
11570,1
11571,0
11572,0
11573,0
11574,0
11575,0
11576,0
11577,0
11578,0
11579,0
11580,0
11581,0
11582,0
11583,0
11584,0
11585,1
11586,1
11587,1
11588,1
11589,1
11590,1
11591,1
11592,1
11593,1
11594,1
11595,1
11596,1
11597,1
11598,0
11599,0
11600,0
11601,0
11602,0
11603,0
11604,0
11605,0
11606,0
11607,0
11608,0
11609,0
11610,0
11611,0
11612,0
11613,0
11614,1
11615,1
11616,1
11617,1
11618,1
11619,1
11620,1
11621,1
11622,1
11623,1
11624,1
11625,1
11626,1
11627,1
11628,1
11629,1
11630,1
11631,1
11632,1
11633,1
11634,0
11635,0
11636,0
11637,0
11638,0
11639,0
11640,0
11641,0
11642,0
11643,0
11644,1
11645,0
11646,0
11647,0
11648,0
11649,0
11650,0
11651,0
11652,0
11653,0
11654,0
11655,0
11656,0
11657,0
11658,0
11659,0
11660,0
11661,0
11662,0
11663,0
11664,0
11665,0
11666,0
11667,0
11668,0
11669,1
11670,0
11671,0
11672,0
11673,0
11674,0
11675,0
11676,0
11677,0
11678,0
11679,0
11680,1
11681,1
11682,0
11683,1
11684,1
11685,1
11686,1
11687,1
11688,1
11689,1
11690,1
11691,1
11692,1
11693,1
11694,1
11695,0
11696,0
11697,0
11698,0
11699,0
11700,0
11701,0
11702,0
11703,0
11704,0
11705,0
11706,0
11707,0
11708,1
11709,1
11710,1
11711,1
11712,1
11713,0
11714,0
11715,0
11716,0
11717,0
11718,0
11719,0
11720,0
11721,0
11722,0
11723,0
11724,0
11725,0
11726,0
11727,0
11728,0
11729,0
11730,0
11731,0
11732,0
11733,0
11734,0
11735,0
11736,0
11737,0
11738,0
11739,0
11740,0
11741,0
11742,0
11743,0
11744,0
11745,0
11746,0
11747,0
11748,0
11749,0
11750,0
11751,0
11752,0
11753,0
11754,0
11755,0
11756,0
11757,0
11758,0
11759,0
11760,0
11761,0
11762,0
11763,0
11764,0
11765,0
11766,0
11767,0
11768,0
11769,0
11770,0
11771,0
11772,0
11773,0
11774,0
11775,0
11776,0
11777,0
11778,0
11779,0
11780,0
11781,0
11782,0
11783,0
11784,0
11785,0
11786,0
11787,0
11788,0
11789,0
11790,0
11791,0
11792,0
11793,0
11794,0
11795,0
11796,1
11797,1
11798,1
11799,1
11800,1
11801,1
11802,1
11803,1
11804,1
11805,1
11806,1
11807,0
11808,0
11809,0
11810,0
11811,0
11812,0
11813,0
11814,0
11815,0
11816,0
11817,0
11818,0
11819,1
11820,1
11821,1
11822,1
11823,1
11824,1
11825,1
11826,1
11827,1
11828,1
11829,1
11830,1
11831,1
11832,1
11833,1
11834,1
11835,1
11836,0
11837,0
11838,0
11839,0
11840,1
11841,0
11842,0
11843,0
11844,0
11845,0
11846,0
11847,0
11848,0
11849,0
11850,0
11851,1
11852,1
11853,1
11854,1
11855,1
11856,1
11857,1
11858,0
11859,0
11860,0
11861,0
11862,0
11863,0
11864,0
11865,0
11866,0
11867,1
11868,1
11869,1
11870,1
11871,0
11872,0
11873,1
11874,1
11875,1
11876,1
11877,0
11878,0
11879,0
11880,0
11881,1
11882,1
11883,0
11884,0
11885,1
11886,1
11887,0
11888,1
11889,1
11890,1
11891,1
11892,1
11893,1
11894,1
11895,1
11896,1
11897,1
11898,0
11899,0
11900,0
11901,0
11902,0
11903,0
11904,0
11905,0
11906,0
11907,1
11908,0
11909,0
11910,0
11911,0
11912,0
11913,0
11914,0
11915,0
11916,0
11917,0
11918,0
11919,0
11920,0
11921,0
11922,0
11923,0
11924,0
11925,0
11926,0
11927,0
11928,0
11929,0
11930,0
11931,0
11932,1
11933,1
11934,1
11935,1
11936,1
11937,1
11938,1
11939,1
11940,1
11941,1
11942,1
11943,1
11944,1
11945,1
11946,1
11947,1
11948,1
11949,1
11950,0
11951,0
11952,0
11953,0
11954,0
11955,0
11956,0
11957,1
11958,1
11959,1
11960,1
11961,1
11962,1
11963,1
11964,1
11965,1
11966,1
11967,1
11968,1
11969,1
11970,1
11971,1
11972,1
11973,1
11974,1
11975,1
11976,0
11977,0
11978,0
11979,0
11980,0
11981,0
11982,0
11983,0
11984,0
11985,0
11986,0
11987,0
11988,0
11989,1
11990,1
11991,1
11992,1
11993,1
11994,1
11995,1
11996,1
11997,1
11998,1
11999,1
12000,1
12001,1
12002,1
12003,1
12004,1
12005,1
12006,1
12007,1
12008,1
12009,0
12010,0
12011,0
12012,0
12013,0
12014,0
12015,0
12016,0
12017,0
12018,1
12019,1
12020,1
12021,1
12022,1
12023,1
12024,1
12025,1
12026,1
12027,1
12028,1
12029,1
12030,1
12031,1
12032,1
12033,1
12034,1
12035,1
12036,1
12037,1
12038,1
12039,1
12040,1
12041,0
12042,0
12043,0
12044,0
12045,0
12046,0
12047,1
12048,1
12049,1
12050,1
12051,1
12052,1
12053,1
12054,1
12055,1
12056,1
12057,1
12058,1
12059,1
12060,1
12061,1
12062,1
12063,1
12064,1
12065,1
12066,1
12067,1
12068,0
12069,0
12070,0
12071,0
12072,0
12073,0
12074,0
12075,0
12076,0
12077,0
12078,0
12079,0
12080,0
12081,0
12082,0
12083,0
12084,0
12085,0
12086,0
12087,0
12088,0
12089,1
12090,1
12091,1
12092,1
12093,1
12094,1
12095,1
12096,1
12097,0
12098,0
12099,0
12100,0
12101,0
12102,0
12103,0
12104,0
12105,0
12106,0
12107,0
12108,0
12109,1
12110,1
12111,1
12112,1
12113,1
12114,1
12115,1
12116,1
12117,1
12118,1
12119,1
12120,1
12121,1
12122,0
12123,0
12124,0
12125,0
12126,0
12127,0
12128,0
12129,0
12130,0
12131,0
12132,0
12133,0
12134,0
12135,0
12136,0
12137,0
12138,0
12139,0
12140,0
12141,0
12142,0
12143,0
12144,1
12145,1
12146,1
12147,1
12148,1
12149,1
12150,1
12151,1
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,1
12159,1
12160,0
12161,0
12162,0
12163,0
12164,0
12165,0
12166,0
12167,0
12168,0
12169,0
12170,0
12171,0
12172,0
12173,0
12174,0
12175,0
12176,0
12177,0
12178,0
12179,0
12180,0
12181,0
12182,0
12183,0
12184,0
12185,0
12186,0
12187,0
12188,0
12189,0
12190,0
12191,0
12192,1
12193,1
12194,1
12195,1
12196,1
12197,1
12198,1
12199,1
12200,1
12201,1
12202,1
12203,1
12204,1
12205,1
12206,1
12207,1
12208,1
12209,1
12210,1
12211,1
12212,1
12213,1
12214,1
12215,1
12216,1
12217,1
12218,1
12219,1
12220,1
12221,1
12222,1
12223,1
12224,1
12225,1
12226,1
12227,1
12228,0
12229,0
12230,0
12231,0
12232,0
12233,0
12234,0
12235,0
12236,0
12237,0
12238,0
12239,0
12240,0
12241,0
12242,0
12243,0
12244,0
12245,0
12246,0
12247,0
12248,0
12249,1
12250,1
12251,0
12252,0
12253,1
12254,0
12255,0
12256,0
12257,0
12258,0
12259,0
12260,0
12261,0
12262,0
12263,0
12264,0
12265,0
12266,0
12267,0
12268,0
12269,0
12270,0
12271,0
12272,0
12273,1
12274,1
12275,1
12276,0
12277,0
12278,0
12279,0
12280,0
12281,0
12282,0
12283,0
12284,0
12285,0
12286,0
12287,0
12288,0
12289,0
12290,0
12291,0
12292,0
12293,0
12294,0
12295,0
12296,0
12297,0
12298,0
12299,0
12300,0
12301,0
12302,0
12303,0
12304,0
12305,0
12306,0
12307,0
12308,0
12309,0
12310,0
12311,0
12312,0
12313,0
12314,0
12315,0
12316,0
12317,0
12318,0
12319,0
12320,0
12321,0
12322,0
12323,0
12324,0
12325,0
12326,0
12327,0
12328,0
12329,0
12330,0
12331,0
12332,0
12333,0
12334,0
12335,0
12336,0
12337,0
12338,0
12339,0
12340,0
12341,0
12342,0
12343,0
12344,0
12345,0
12346,0
12347,0
12348,0
12349,0
12350,0
12351,0
12352,0
12353,0
12354,0
12355,0
12356,0
12357,0
12358,0
12359,0
12360,0
12361,0
12362,0
12363,0
12364,0
12365,0
12366,0
12367,0
12368,0
12369,0
12370,0
12371,0
12372,0
12373,0
12374,0
12375,0
12376,0
12377,0
12378,0
12379,1
12380,1
12381,0
12382,0
12383,0
12384,1
12385,1
12386,1
12387,1
12388,1
12389,1
12390,1
12391,1
12392,1
12393,1
12394,1
12395,0
12396,0
12397,0
12398,0
12399,0
12400,0
12401,0
12402,0
12403,0
12404,0
12405,0
12406,0
12407,0
12408,0
12409,0
12410,0
12411,0
12412,0
12413,1
12414,1
12415,1
12416,1
12417,1
12418,1
12419,1
12420,1
12421,1
12422,1
12423,1
12424,1
12425,0
12426,0
12427,0
12428,0
12429,0
12430,0
12431,0
12432,0
12433,0
12434,0
12435,0
12436,0
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,0
12444,0
12445,0
12446,0
12447,0
12448,0
12449,0
12450,0
12451,0
12452,0
12453,0
12454,0
12455,0
12456,0
12457,0
12458,0
12459,0
12460,0
12461,0
12462,0
12463,0
12464,0
12465,0
12466,0
12467,0
12468,0
12469,0
12470,0
12471,0
12472,0
12473,0
12474,0
12475,0
12476,0
12477,0
12478,0
12479,0
12480,0
12481,0
12482,0
12483,1
12484,1
12485,1
12486,1
12487,1
12488,1
12489,1
12490,1
12491,1
12492,1
12493,1
12494,1
12495,1
12496,0
12497,0
12498,0
12499,0
12500,0
12501,0
12502,0
12503,0
12504,0
12505,0
12506,0
12507,0
12508,0
12509,0
12510,0
12511,0
12512,0
12513,0
12514,0
12515,0
12516,0
12517,0
12518,1
12519,1
12520,1
12521,1
12522,1
12523,1
12524,1
12525,1
12526,1
12527,0
12528,1
12529,0
12530,0
12531,0
12532,0
12533,0
12534,0
12535,0
12536,0
12537,0
12538,0
12539,0
12540,0
12541,0
12542,0
12543,0
12544,0
12545,0
12546,0
12547,0
12548,0
12549,0
12550,0
12551,0
12552,0
12553,0
12554,0
12555,0
12556,0
12557,0
12558,0
12559,0
12560,0
12561,0
12562,1
12563,1
12564,0
12565,0
12566,0
12567,0
12568,0
12569,0
12570,1
12571,1
12572,1
12573,1
12574,1
12575,1
12576,1
12577,1
12578,1
12579,1
12580,1
12581,0
12582,1
12583,1
12584,0
12585,0
12586,0
12587,0
12588,0
12589,0
12590,0
12591,0
12592,0
12593,0
12594,0
12595,0
12596,0
12597,0
12598,0
12599,0
12600,0
12601,0
12602,0
12603,1
12604,1
12605,1
12606,1
12607,1
12608,1
12609,1
12610,1
12611,1
12612,1
12613,1
12614,1
12615,0
12616,0
12617,0
12618,0
12619,0
12620,0
12621,0
12622,0
12623,1
12624,1
12625,1
12626,1
12627,1
12628,1
12629,1
12630,1
12631,1
12632,1
12633,1
12634,1
12635,1
12636,1
12637,1
12638,1
12639,1
12640,1
12641,0
12642,0
12643,0
12644,0
12645,0
12646,1
12647,1
12648,1
12649,1
12650,1
12651,1
12652,1
12653,1
12654,1
12655,1
12656,1
12657,1
12658,1
12659,1
12660,1
12661,1
12662,1
12663,1
12664,1
12665,1
12666,1
12667,0
12668,0
12669,1
12670,0
12671,0
12672,0
12673,0
12674,0
12675,0
12676,0
12677,0
12678,0
12679,0
12680,0
12681,1
12682,0
12683,0
12684,0
12685,0
12686,0
12687,0
12688,0
12689,0
12690,1
12691,0
12692,0
12693,0
12694,0
12695,0
12696,0
12697,0
12698,0
12699,0
12700,0
12701,0
12702,0
12703,0
12704,0
12705,0
12706,0
12707,0
12708,0
12709,0
12710,0
12711,0
12712,0
12713,0
12714,0
12715,0
12716,0
12717,0
12718,0
12719,0
12720,0
12721,0
12722,0
12723,0
12724,0
12725,0
12726,0
12727,0
12728,0
12729,0
12730,0
12731,0
12732,0
12733,0
12734,0
12735,0
12736,0
12737,0
12738,0
12739,0
12740,0
12741,0
12742,0
12743,0
12744,0
12745,0
12746,0
12747,0
12748,0
12749,0
12750,0
12751,0
12752,0
12753,1
12754,0
12755,0
12756,0
12757,0
12758,0
12759,0
12760,0
12761,0
12762,0
12763,0
12764,0
12765,0
12766,0
12767,0
12768,1
12769,1
12770,1
12771,1
12772,0
12773,0
12774,0
12775,0
12776,0
12777,1
12778,0
12779,0
12780,0
12781,0
12782,0
12783,0
12784,0
12785,0
12786,0
12787,0
12788,1
12789,1
12790,1
12791,1
12792,1
12793,0
12794,0
12795,0
12796,0
12797,0
12798,0
12799,0
12800,0
12801,0
12802,0
12803,0
12804,1
12805,1
12806,0
12807,0
12808,0
12809,0
12810,0
12811,0
12812,0
12813,1
12814,0
12815,0
12816,1
12817,1
12818,1
12819,1
12820,1
12821,1
12822,1
12823,1
12824,1
12825,1
12826,1
12827,1
12828,1
12829,1
12830,0
12831,0
12832,0
12833,0
12834,0
12835,0
12836,0
12837,0
12838,0
12839,0
12840,0
12841,0
12842,1
12843,1
12844,1
12845,0
12846,0
12847,0
12848,0
12849,0
12850,0
12851,0
12852,0
12853,0
12854,0
12855,0
12856,0
12857,0
12858,0
12859,0
12860,0
12861,0
12862,0
12863,0
12864,0
12865,0
12866,0
12867,0
12868,0
12869,0
12870,0
12871,0
12872,0
12873,0
12874,0
12875,0
12876,0
12877,0
12878,0
12879,0
12880,0
12881,0
12882,0
12883,0
12884,0
12885,0
12886,0
12887,0
12888,0
12889,0
12890,0
12891,0
12892,0
12893,0
12894,0
12895,0
12896,0
12897,0
12898,0
12899,0
12900,0
12901,0
12902,0
12903,0
12904,0
12905,0
12906,0
12907,0
12908,0
12909,0
12910,0
12911,0
12912,0
12913,0
12914,0
12915,0
12916,0
12917,0
12918,0
12919,0
12920,0
12921,0
12922,0
12923,0
12924,0
12925,0
12926,0
12927,0
12928,0
12929,0
12930,0
12931,0
12932,0
12933,0
12934,0
12935,0
12936,0
12937,0
12938,0
12939,0
12940,0
12941,0
12942,0
12943,0
12944,0
12945,0
12946,0
12947,0
12948,0
12949,0
12950,0
12951,0
12952,0
12953,0
12954,0
12955,1
12956,1
12957,1
12958,1
12959,1
12960,1
12961,1
12962,1
12963,1
12964,0
12965,0
12966,0
12967,0
12968,0
12969,0
12970,0
12971,0
12972,0
12973,0
12974,0
12975,0
12976,0
12977,0
12978,0
12979,0
12980,0
12981,0
12982,0
12983,0
12984,0
12985,0
12986,0
12987,0
12988,0
12989,0
12990,0
12991,0
12992,0
12993,0
12994,0
12995,0
12996,1
12997,1
12998,1
12999,1
13000,1
13001,1
13002,1
13003,1
13004,1
13005,1
13006,1
13007,1
13008,1
13009,1
13010,1
13011,1
13012,0
13013,0
13014,1
13015,1
13016,1
13017,1
13018,1
13019,1
13020,1
13021,1
13022,1
13023,1
13024,1
13025,1
13026,1
13027,1
13028,1
13029,1
13030,1
13031,1
13032,1
13033,1
13034,1
13035,1
13036,1
13037,1
13038,1
13039,1
13040,1
13041,1
13042,1
13043,1
13044,1
13045,1
13046,0
13047,1
13048,1
13049,1
13050,1
13051,1
13052,1
13053,1
13054,1
13055,1
13056,1
13057,1
13058,1
13059,1
13060,1
13061,1
13062,1
13063,1
13064,1
13065,1
13066,1
13067,1
13068,1
13069,1
13070,0
13071,0
13072,1
13073,1
13074,1
13075,1
13076,1
13077,1
13078,1
13079,1
13080,1
13081,1
13082,1
13083,1
13084,1
13085,1
13086,1
13087,1
13088,1
13089,1
13090,1
13091,1
13092,1
13093,1
13094,1
13095,1
13096,1
13097,1
13098,1
13099,1
13100,1
13101,1
13102,1
13103,1
13104,1
13105,1
13106,1
13107,1
13108,1
13109,1
13110,1
13111,1
13112,1
13113,1
13114,1
13115,1
13116,1
13117,1
13118,1
13119,1
13120,0
13121,0
13122,0
13123,0
13124,0
13125,0
13126,0
13127,0
13128,0
13129,1
13130,0
13131,0
13132,0
13133,0
13134,0
13135,0
13136,0
13137,0
13138,0
13139,0
13140,0
13141,0
13142,0
13143,0
13144,0
13145,0
13146,0
13147,0
13148,0
13149,0
13150,0
13151,0
13152,0
13153,0
13154,0
13155,0
13156,0
13157,0
13158,0
13159,0
13160,0
13161,0
13162,0
13163,0
13164,0
13165,0
13166,0
13167,0
13168,0
13169,0
13170,0
13171,0
13172,0
13173,0
13174,0
13175,0
13176,0
13177,0
13178,0
13179,0
13180,0
13181,0
13182,0
13183,0
13184,0
13185,1
13186,1
13187,1
13188,0
13189,0
13190,0
13191,0
13192,0
13193,1
13194,1
13195,1
13196,0
13197,1
13198,1
13199,1
13200,1
13201,1
13202,1
13203,1
13204,1
13205,1
13206,1
13207,1
13208,1
13209,1
13210,0
13211,0
13212,0
13213,0
13214,0
13215,0
13216,0
13217,0
13218,0
13219,0
13220,0
13221,0
13222,0
13223,0
13224,0
13225,0
13226,0
13227,0
13228,0
13229,0
13230,0
13231,0
13232,0
13233,1
13234,1
13235,1
13236,1
13237,1
13238,1
13239,1
13240,0
13241,0
13242,0
13243,0
13244,0
13245,1
13246,1
13247,1
13248,1
13249,1
13250,1
13251,1
13252,1
13253,1
13254,1
13255,0
13256,0
13257,0
13258,1
13259,1
13260,1
13261,1
13262,1
13263,1
13264,1
13265,1
13266,0
13267,0
13268,0
13269,0
13270,0
13271,0
13272,0
13273,0
13274,0
13275,0
13276,0
13277,0
13278,0
13279,0
13280,0
13281,0
13282,0
13283,0
13284,0
13285,0
13286,0
13287,0
13288,0
13289,0
13290,0
13291,0
13292,0
13293,1
13294,1
13295,0
13296,0
13297,0
13298,0
13299,0
13300,0
13301,0
13302,0
13303,0
13304,1
13305,1
13306,1
13307,1
13308,0
13309,1
13310,0
13311,1
13312,1
13313,1
13314,1
13315,1
13316,1
13317,1
13318,1
13319,1
13320,1
13321,1
13322,1
13323,1
13324,1
13325,1
13326,1
13327,1
13328,1
13329,1
13330,1
13331,1
13332,1
13333,1
13334,1
13335,1
13336,1
13337,1
13338,1
13339,1
13340,1
13341,1
13342,1
13343,0
13344,0
13345,0
13346,0
13347,0
13348,1
13349,1
13350,1
13351,0
13352,1
13353,1
13354,1
13355,1
13356,1
13357,1
13358,1
13359,1
13360,1
13361,1
13362,1
13363,1
13364,1
13365,1
13366,1
13367,1
13368,1
13369,1
13370,1
13371,0
13372,0
13373,0
13374,1
13375,1
13376,1
13377,0
13378,1
13379,1
13380,1
13381,1
13382,1
13383,1
13384,1
13385,1
13386,1
13387,1
13388,1
13389,1
13390,1
13391,1
13392,1
13393,1
13394,1
13395,1
13396,1
13397,1
13398,1
13399,1
13400,1
13401,1
13402,1
13403,1
13404,1
13405,1
13406,1
13407,1
13408,1
13409,1
13410,1
13411,1
13412,1
13413,0
13414,0
13415,0
13416,0
13417,1
13418,1
13419,1
13420,1
13421,1
13422,1
13423,1
13424,1
13425,1
13426,1
13427,1
13428,1
13429,1
13430,1
13431,1
13432,0
13433,0
13434,0
13435,0
13436,0
13437,0
13438,0
13439,0
13440,0
13441,0
13442,0
13443,0
13444,0
13445,0
13446,0
13447,0
13448,0
13449,0
13450,0
13451,0
13452,0
13453,0
13454,0
13455,1
13456,0
13457,0
13458,0
13459,0
13460,0
13461,0
13462,0
13463,0
13464,0
13465,1
13466,1
13467,1
13468,1
13469,1
13470,1
13471,1
13472,1
13473,1
13474,1
13475,1
13476,1
13477,1
13478,1
13479,1
13480,1
13481,1
13482,1
13483,1
13484,1
13485,1
13486,1
13487,1
13488,1
13489,1
13490,1
13491,1
13492,1
13493,1
13494,1
13495,1
13496,1
13497,1
13498,1
13499,1
13500,1
13501,1
13502,1
13503,1
13504,1
13505,1
13506,1
13507,1
13508,1
13509,1
13510,1
13511,1
13512,1
13513,1
13514,1
13515,1
13516,1
13517,1
13518,1
13519,1
13520,1
13521,1
13522,0
13523,0
13524,1
13525,0
13526,0
13527,0
13528,0
13529,0
13530,0
13531,0
13532,0
13533,0
13534,0
13535,0
13536,0
13537,0
13538,0
13539,0
13540,0
13541,1
13542,1
13543,1
13544,1
13545,1
13546,1
13547,1
13548,1
13549,0
13550,0
13551,1
13552,1
13553,1
13554,0
13555,1
13556,1
13557,1
13558,1
13559,1
13560,1
13561,1
13562,1
13563,1
13564,1
13565,1
13566,1
13567,1
13568,1
13569,1
13570,1
13571,1
13572,1
13573,1
13574,1
13575,1
13576,1
13577,1
13578,1
13579,1
13580,1
13581,1
13582,0
13583,1
13584,1
13585,1
13586,1
13587,1
13588,1
13589,1
13590,1
13591,1
13592,1
13593,1
13594,1
13595,1
13596,1
13597,0
13598,0
13599,0
13600,0
13601,0
13602,0
13603,0
13604,0
13605,0
13606,1
13607,1
13608,1
13609,1
13610,1
13611,0
13612,0
13613,0
13614,0
13615,1
13616,1
13617,1
13618,1
13619,1
13620,1
13621,1
13622,0
13623,1
13624,1
13625,1
13626,1
13627,1
13628,1
13629,1
13630,1
13631,1
13632,1
13633,0
13634,0
13635,1
13636,1
13637,1
13638,1
13639,1
13640,1
13641,1
13642,1
13643,1
13644,1
13645,1
13646,1
13647,1
13648,1
13649,1
13650,1
13651,1
13652,1
13653,1
13654,1
13655,1
13656,1
13657,1
13658,1
13659,1
13660,1
13661,0
13662,1
13663,0
13664,0
13665,0
13666,1
13667,1
13668,0
13669,0
13670,0
13671,1
13672,1
13673,1
13674,0
13675,0
13676,0
13677,0
13678,0
13679,0
13680,0
13681,0
13682,0
13683,0
13684,0
13685,0
13686,0
13687,0
13688,0
13689,0
13690,0
13691,0
13692,0
13693,0
13694,0
13695,0
13696,0
13697,1
13698,1
13699,1
13700,1
13701,1
13702,1
13703,1
13704,0
13705,0
13706,0
13707,0
13708,0
13709,0
13710,1
13711,0
13712,0
13713,0
13714,1
13715,1
13716,1
13717,1
13718,1
13719,1
13720,1
13721,1
13722,0
13723,0
13724,0
13725,0
13726,0
13727,1
13728,1
13729,1
13730,1
13731,1
13732,0
13733,0
13734,0
13735,0
13736,0
13737,0
13738,0
13739,1
13740,1
13741,1
13742,0
13743,0
13744,1
13745,1
13746,1
13747,1
13748,1
13749,1
13750,1
13751,1
13752,1
13753,1
13754,1
13755,1
13756,1
13757,0
13758,0
13759,0
13760,1
13761,0
13762,0
13763,0
13764,0
13765,1
13766,1
13767,1
13768,1
13769,0
13770,0
13771,0
13772,0
13773,0
13774,0
13775,0
13776,0
13777,0
13778,1
13779,1
13780,1
13781,1
13782,0
13783,0
13784,0
13785,0
13786,0
13787,0
13788,0
13789,0
13790,0
13791,0
13792,1
13793,1
13794,1
13795,1
13796,1
13797,1
13798,1
13799,1
13800,1
13801,1
13802,1
13803,1
13804,1
13805,1
13806,1
13807,1
13808,1
13809,1
13810,1
13811,1
13812,1
13813,1
13814,1
13815,1
13816,1
13817,1
13818,1
13819,0
13820,0
13821,1
13822,1
13823,1
13824,1
13825,1
13826,1
13827,1
13828,1
13829,1
13830,1
13831,1
13832,1
13833,1
13834,0
13835,0
13836,0
13837,0
13838,1
13839,1
13840,1
13841,1
13842,1
13843,1
13844,1
13845,1
13846,1
13847,1
13848,1
13849,1
13850,1
13851,1
13852,1
13853,1
13854,1
13855,1
13856,1
13857,1
13858,1
13859,1
13860,1
13861,1
13862,1
13863,1
13864,1
13865,1
13866,1
13867,1
13868,1
13869,1
13870,0
13871,1
13872,1
13873,1
13874,1
13875,1
13876,1
13877,1
13878,1
13879,1
13880,1
13881,1
13882,1
13883,1
13884,1
13885,1
13886,1
13887,1
13888,1
13889,1
13890,1
13891,1
13892,1
13893,1
13894,1
13895,1
13896,1
13897,1
13898,1
13899,1
13900,0
13901,1
13902,1
13903,1
13904,1
13905,1
13906,1
13907,0
13908,0
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,0
13916,0
13917,1
13918,0
13919,1
13920,1
13921,1
13922,1
13923,1
13924,1
13925,1
13926,1
13927,1
13928,1
13929,1
13930,0
13931,0
13932,0
13933,0
13934,0
13935,0
13936,0
13937,0
13938,0
13939,0
13940,0
13941,0
13942,0
13943,0
13944,0
13945,0
13946,0
13947,0
13948,0
13949,0
13950,0
13951,0
13952,0
13953,0
13954,0
13955,0
13956,0
13957,0
13958,0
13959,0
13960,1
13961,1
13962,1
13963,1
13964,1
13965,0
13966,0
13967,0
13968,0
13969,0
13970,0
13971,0
13972,0
13973,0
13974,0
13975,0
13976,0
13977,0
13978,0
13979,0
13980,0
13981,0
13982,0
13983,0
13984,0
13985,1
13986,1
13987,1
13988,0
13989,0
13990,0
13991,0
13992,0
13993,1
13994,1
13995,0
13996,0
13997,0
13998,0
13999,0
14000,0
14001,0
14002,0
14003,0
14004,0
14005,0
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,0
14013,0
14014,0
14015,0
14016,1
14017,1
14018,1
14019,1
14020,1
14021,1
14022,1
14023,1
14024,1
14025,1
14026,1
14027,1
14028,1
14029,1
14030,1
14031,0
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,0
14042,0
14043,0
14044,0
14045,0
14046,0
14047,0
14048,0
14049,0
14050,0
14051,0
14052,0
14053,0
14054,0
14055,0
14056,0
14057,0
14058,0
14059,0
14060,0
14061,0
14062,0
14063,0
14064,0
14065,0
14066,0
14067,0
14068,0
14069,0
14070,0
14071,0
14072,0
14073,0
14074,0
14075,0
14076,0
14077,0
14078,0
14079,1
14080,0
14081,0
14082,0
14083,0
14084,0
14085,0
14086,0
14087,0
14088,0
14089,0
14090,0
14091,0
14092,0
14093,0
14094,0
14095,0
14096,0
14097,0
14098,0
14099,0
14100,0
14101,0
14102,0
14103,0
14104,0
14105,0
14106,0
14107,0
14108,0
14109,0
14110,0
14111,0
14112,0
14113,0
14114,0
14115,0
14116,0
14117,0
14118,0
14119,0
14120,0
14121,0
14122,0
14123,0
14124,1
14125,1
14126,1
14127,1
14128,1
14129,1
14130,1
14131,1
14132,1
14133,1
14134,1
14135,1
14136,1
14137,1
14138,0
14139,0
14140,0
14141,1
14142,1
14143,0
14144,0
14145,0
14146,0
14147,0
14148,0
14149,1
14150,1
14151,0
14152,1
14153,1
14154,1
14155,1
14156,1
14157,1
14158,1
14159,1
14160,1
14161,1
14162,0
14163,0
14164,0
14165,0
14166,0
14167,1
14168,1
14169,1
14170,1
14171,0
14172,0
14173,0
14174,0
14175,0
14176,0
14177,0
14178,0
14179,0
14180,0
14181,1
14182,1
14183,1
14184,1
14185,0
14186,1
14187,1
14188,1
14189,1
14190,1
14191,1
14192,1
14193,1
